V1,V2,V3E4,ESTACK,H2OAINE2,H2OCINE2,H2OAOUTE2,H2OCOUT ,WFH2 ,MFH2,EACTE1,EOHME3,EFFLHVE1,EFFHHVE1,SPECPOW2,TCELL,VH2,PURITYE2,SYSPOW
16481.6327,167.397661,3.75,385.068873,9.2487219,10.0625046,9.2487219,70.6254733,142.06097,70.4709456,4.42951885,38.063176,7.48494077,8.84679123,160265.179,74.0051975,1641.22529,74.1187025,6346.59259
16481.6327,167.397661,5,386.640231,8.2862542,10.0549199,8.2862542,70.6417978,142.094054,70.4873575,4.42830366,45.054591,7.45452097,8.81083668,160919.176,74.0519518,1641.7374,74.078362,6372.49124
16481.6327,167.397661,6.25,388.209144,7.7072112,10.0480616,7.7072112,70.6515969,142.113985,70.4972444,4.4270658,52.038692,7.42442809,8.77526855,161571.418,74.099007,1642.09868,74.0377264,6398.32038
16481.6327,167.397661,7.5,389.775986,7.3200306,10.0415689,7.3200306,70.6581319,142.127336,70.5038675,4.42581583,59.015562,7.394583,8.73999328,162223.532,74.1462469,1642.38473,73.9968974,6424.14448
16481.6327,173.976608,2.5,383.054613,11.4211606,10.510903,11.4211606,70.5928412,141.981442,70.4314949,4.41381345,30.791239,7.52433396,8.89335183,159426.12,73.9032903,1640.08439,74.1878445,6313.36539
16481.6327,173.976608,3.75,384.631661,9.4957847,10.5012357,9.4957847,70.6254657,142.047383,70.4642056,4.41269851,37.793211,7.49348308,8.85688778,160082.482,73.947508,1640.96848,74.1497498,6339.35768
16481.6327,173.976608,5,386.205028,8.5306116,10.4935559,8.5306116,70.6417916,142.080471,70.4806194,4.4115245,44.78781,7.46295529,8.8208056,160737.312,73.9925932,1641.47579,74.1108698,6365.28931
16481.6327,173.976608,6.25,387.776012,7.9499539,10.4866266,7.9499539,70.6515917,142.100405,70.4905078,4.41032814,51.775344,7.43272089,8.78507018,161391.15,74.0379832,1641.83226,74.0716938,6391.18168
16481.6327,173.976608,7.5,389.345029,7.5616818,10.4800747,7.5616818,70.6581267,142.113757,70.4971314,4.40912101,58.755918,7.40276788,8.74966736,162044.169,74.0835145,1642.11334,74.0323642,6417.04162
16481.6327,180.555556,2.5,382.640845,11.6724095,10.9498473,11.6724095,70.5928352,141.967857,70.4247559,4.39787951,30.540263,7.53247039,8.90296864,159253.911,73.8521144,1639.84143,74.2146628,6306.54581
16481.6327,180.555556,3.75,384.219609,9.7420606,10.9400145,9.7420606,70.625462,142.033804,70.4574695,4.39680026,37.544852,7.50149363,8.86635581,159911.536,73.8948484,1640.72129,74.1778629,6332.58813
16481.6327,180.555556,5,385.79491,8.7743784,10.932234,8.7743784,70.6417878,142.066892,70.4738834,4.39566708,44.542375,7.47088873,8.83018249,160566.623,73.9382942,1641.22387,74.1404145,6358.52992
16481.6327,180.555556,6.25,387.367845,8.1922179,10.9252385,8.1922179,70.6515881,142.086827,70.4837724,4.39451047,51.533052,7.44055269,8.79432694,161221.272,73.9820987,1641.57576,74.102626,6384.45443
16481.6327,180.555556,7.5,388.938884,7.8029393,10.9186331,7.8029393,70.6581231,142.10018,70.4903964,4.39334371,58.517015,7.41049811,8.75880407,161875.134,74.0260286,1641.8522,74.0646996,6410.34771
17436.7347,55.5555556,2.5,402.98326,6.1549062,2.5777797,6.1549062,74.6914572,150.489227,74.6518774,5.09383957,53.203393,7.1522346,8.45355071,167720.361,78.3014474,1747.63488,71.5583749,7026.7122
17436.7347,55.5555556,3.75,404.523515,4.5588488,2.571597,4.5588488,74.7234407,150.553845,74.6839321,5.0906399,60.337233,7.12500192,8.42136317,168361.41,78.4415787,1748.84617,71.4326048,7053.5692
17436.7347,55.5555556,5,406.054062,3.7587272,2.5662827,3.7587272,74.7394581,150.58628,74.7000217,5.08730683,67.445982,7.09814551,8.38962035,168998.419,78.5842336,1749.69498,71.3042715,7080.25696
17436.7347,55.5555556,6.25,407.578092,3.2773555,2.5612002,3.2773555,74.7490826,150.605827,74.7097185,5.08392785,74.532291,7.07160389,8.35824961,169632.716,78.7276465,1750.39945,71.1749812,7106.83105
17436.7347,55.5555556,7.5,409.096694,2.955486,2.556243,2.955486,74.7555084,150.618927,74.7162167,5.08053214,81.597155,7.04535349,8.32722307,170264.753,78.8712123,1751.03233,71.0452859,7133.31051
17436.7347,62.1345029,2.5,400.76033,6.537671,3.007715,6.537671,74.6910532,150.475076,74.6448576,5.02648882,49.618839,7.19190649,8.50044072,166795.185,77.5366901,1745.74198,72.0343132,6987.95155
17436.7347,62.1345029,3.75,402.32003,4.8918837,3.0019718,4.8918837,74.7231589,150.539947,74.677038,5.02353692,56.801295,7.16402516,8.4674865,167444.327,77.6640739,1746.90514,71.9207499,7015.14763
17436.7347,62.1345029,5,403.870844,4.0666021,2.9963445,4.0666021,74.7392377,150.572513,74.6931926,5.02046147,63.96109,7.1365162,8.43497242,168089.771,77.7937687,1747.70337,71.8048769,7042.18875
17436.7347,62.1345029,6.25,405.415643,3.5700782,2.9909759,3.5700782,74.7488977,150.59214,74.7029287,5.01734282,71.100329,7.10932315,8.40283171,168732.712,77.9241614,1748.35605,71.6881471,7069.12502
17436.7347,62.1345029,7.5,406.955414,3.2380608,2.9857459,3.2380608,74.7553462,150.605293,74.7094533,5.01420783,78.219822,7.08242407,8.37103848,169373.559,78.0547138,1748.93639,71.5710475,7095.97358
17436.7347,68.7134503,2.5,398.857652,6.8935077,3.4407035,6.8935077,74.6907367,150.461037,74.6378938,4.96647752,46.835984,7.22621417,8.54099051,166003.296,76.9414225,1744.26308,72.4009668,6954.77507
17436.7347,68.7134503,3.75,400.433097,5.2069477,3.4344528,5.2069477,74.7229411,150.526114,74.6701758,4.96373952,54.056221,7.1977837,8.50738726,166658.991,77.0581688,1745.38787,72.2974472,6982.24567
17436.7347,68.7134503,5,402.00033,4.3612666,3.4285542,4.3612666,74.7390672,150.558781,74.6863808,4.96088615,61.255763,7.16972253,8.47422048,167311.269,77.1770125,1746.14562,72.191854,7009.57309
17436.7347,68.7134503,6.25,403.561981,3.8524568,3.4229412,3.8524568,74.7487545,150.57847,74.6961474,4.95799198,68.436357,7.14197807,8.44142805,167961.223,77.2965026,1746.75688,72.0854866,7036.80319
17436.7347,68.7134503,7.5,405.118948,3.5122102,3.4174798,3.5122102,74.7552203,150.591664,74.7026924,4.95508186,75.598672,7.11452977,8.40898566,168609.228,77.4161566,1747.29525,71.9787791,7063.95162
17436.7347,75.2923977,2.5,397.203049,7.2287812,3.8750958,7.2287812,74.6904869,150.447089,74.6309747,4.91262912,44.617635,7.25631595,8.57656918,165314.655,76.4666784,1743.07162,72.6905025,6925.92418
17436.7347,75.2923977,3.75,398.791477,5.5085499,3.8684164,5.5085499,74.7227689,150.512328,74.663337,4.91007707,51.86787,7.22741329,8.54240781,165975.754,76.5743954,1744.16493,72.5954071,6953.62118
17436.7347,75.2923977,5,400.372265,4.6460178,3.8622786,4.6460178,74.7389323,150.545075,74.6795819,4.90741669,59.099066,7.19887733,8.50867986,166633.673,76.6840325,1744.88953,72.4984314,6981.18496
17436.7347,75.2923977,6.25,401.947844,4.1270587,3.8564532,4.1270587,74.7486411,150.564812,74.6893725,4.90471761,66.312693,7.17065873,8.47532702,167289.424,76.7942717,1745.46689,72.4007503,7008.65792
17436.7347,75.2923977,7.5,403.519043,3.7800137,3.8507925,3.7800137,74.7551205,150.578039,74.6959337,4.90200302,73.50932,7.14273804,8.44232629,167943.352,76.9046765,1745.97093,72.3027545,7036.0545
17436.7347,81.871345,2.5,395.746028,7.5482974,4.3105028,7.5482974,74.6902865,150.433209,74.6240894,4.86400781,42.810923,7.28303158,8.60814559,164708.248,76.0804204,1742.08694,72.9238434,6900.5185
17436.7347,81.871345,3.75,397.345334,5.7998198,4.3034522,5.7998198,74.7226305,150.498577,74.6565158,4.86161865,50.08543,7.25371753,8.57349799,165373.874,76.1803844,1743.15391,72.8359105,6928.40518
17436.7347,81.871345,5,398.937492,4.9231483,4.2971005,4.9231483,74.7388237,150.531389,74.6727927,4.85912734,57.342309,7.22476798,8.5392812,166036.525,76.2821172,1743.85084,72.7462599,6956.16721
17436.7347,81.871345,6.25,400.524765,4.3956729,4.2910879,4.3956729,74.7485495,150.551165,74.6826026,4.85659918,64.582819,7.19613635,8.50544018,166697.143,76.3844152,1744.39994,72.6559605,6983.84406
17436.7347,81.871345,7.5,402.107924,4.0429228,4.2852531,4.0429228,74.7550396,150.564418,74.6891767,4.85405597,71.807447,7.16780408,8.47195299,167356.049,76.4868778,1744.87537,72.5653693,7011.44919
17436.7347,88.4502924,2.5,394.449875,7.855485,4.7466599,7.855485,74.6901234,150.419381,74.6172299,4.81986129,41.313085,7.30696345,8.63643176,164168.793,75.7608726,1741.25542,73.115125,6877.91781
17436.7347,88.4502924,3.75,396.058419,6.0829939,4.7392813,6.0829939,74.7225177,150.484854,74.6497085,4.8176159,48.607548,7.27728708,8.60135591,164838.264,75.8541099,1742.30004,73.0333549,6905.96558
17436.7347,88.4502924,5,397.66024,5.1942994,4.732736,5.1942994,74.7387349,150.517719,74.6660113,4.81527376,55.885599,7.24797335,8.56670868,165504.937,75.9489885,1742.97351,72.9500037,6933.8961
17436.7347,88.4502924,6.25,399.257462,4.6595821,4.7265564,4.6595821,74.7484745,150.537526,74.6758368,4.81289649,63.14833,7.21897796,8.53243772,166169.696,76.0443983,1743.49867,72.8660532,6961.74644
17436.7347,88.4502924,7.5,400.850807,4.3019804,4.7205675,4.3019804,74.7549731,150.5508,74.6824215,4.8105046,70.396166,7.19028319,8.49852206,166832.841,76.1399711,1743.94987,72.7818306,6989.52917
17436.7347,95.0292398,2.5,393.287046,8.1528532,5.1833828,8.1528532,74.6899893,150.405595,74.6103908,4.77957806,40.052598,7.3285679,8.66196704,163684.827,75.4927473,1740.54017,73.2742094,6857.64188
17436.7347,95.0292398,3.75,394.903527,6.3597117,5.1757095,6.3597117,74.7224246,150.471154,74.6429121,4.7774604,47.363693,7.29856945,8.62651051,164357.602,75.5800966,1741.56555,73.1977984,6885.82803
17436.7347,95.0292398,5,396.513657,5.460676,5.1689868,5.460676,74.7386614,150.504061,74.6592362,4.77525084,54.659436,7.26893203,8.59148069,165027.733,75.6689761,1742.21887,73.1199219,6913.90344
17436.7347,95.0292398,6.25,398.119441,4.9197297,5.1626565,4.9197297,74.7484121,150.523894,74.6690745,4.77300768,61.940786,7.23961334,8.55682761,165696.055,75.7583572,1742.72348,73.0414885,6941.90307
17436.7347,95.0292398,7.5,399.72156,4.5579547,5.1565298,4.5579547,74.7549177,150.537185,74.6756678,4.77075033,69.208115,7.21059635,8.52253111,166362.852,75.8478991,1743.1539,72.9627999,6969.83879
17436.7347,101.608187,2.5,392.23635,8.4422787,5.6205399,8.4422787,74.689878,150.391841,74.6035682,4.74265577,38.978212,7.34819916,8.68517012,163247.531,75.2650171,1739.91501,73.408174,6839.32117
17436.7347,101.608187,3.75,393.859718,6.6312009,5.6125976,6.6312009,74.7223471,150.457471,74.6361247,4.74065233,46.303335,7.31791215,8.64937252,163923.172,75.3471707,1740.92364,73.336463,6867.62742
17436.7347,101.608187,5,395.477066,5.7231816,5.6057111,5.7231816,74.7386,150.490414,74.6524663,4.73856133,53.614039,7.28798473,8.61399995,164596.307,75.4307574,1741.55947,73.2633879,6895.82867
17436.7347,101.608187,6.25,397.090293,5.1768239,5.5992435,5.1768239,74.7483598,150.510268,74.6623152,4.73643812,60.911171,7.25837642,8.57900454,165267.727,75.5148195,1742.04624,73.1897924,6923.95809
17436.7347,101.608187,7.5,398.700043,4.8114233,5.5929925,4.8114233,74.754871,150.523574,74.6689156,4.73430114,68.195063,7.22907074,8.54436683,165937.7,75.5990394,1742.45864,73.115957,6952.02688
17436.7347,108.187135,2.5,391.281136,8.7251925,6.0580356,8.7251925,74.6897849,150.378114,74.5967589,4.7086777,38.052289,7.36613793,8.70637276,162849.974,75.0695402,1739.36089,73.5222119,6822.66537
17436.7347,108.187135,3.75,392.910535,6.898399,6.0498448,6.898399,74.7222821,150.443803,74.6293447,4.70677697,45.389367,7.33559058,8.67026746,163528.125,75.1470762,1740.35482,73.4546571,6851.07676
17436.7347,108.187135,5,394.534206,5.9825071,6.0428056,5.9825071,74.7385483,150.476775,74.6457009,4.70479258,52.712851,7.30540159,8.63458573,164203.892,75.2259601,1740.9753,73.3858261,6879.38828
17436.7347,108.187135,6.25,396.15396,5.4314072,6.0362118,5.4314072,74.7483156,150.496647,74.6555586,4.70277728,60.0235,7.27553202,8.59928152,164878.028,75.3052956,1741.44644,73.3165069,6907.63149
17436.7347,108.187135,7.5,397.770407,5.062829,6.0298476,5.062829,74.7548313,150.509965,74.6621649,4.70074862,67.321609,7.24596593,8.56433602,165550.788,75.3847855,1741.84304,73.2469617,6935.81706
17436.7347,114.766082,2.5,390.407981,9.0026821,6.4957889,9.0026821,74.6897091,150.364415,74.5899631,4.6772918,37.246547,7.38261257,8.72584489,162486.567,74.9003072,1738.86408,73.6201071,6807.44027
17436.7347,114.766082,3.75,392.042706,7.162016,6.4873668,7.162016,74.7222288,150.430152,74.6225726,4.67548412,44.593903,7.35182899,8.68946037,163166.931,74.9737042,1739.84495,73.556261,6835.94439
17436.7347,114.766082,5,393.671961,6.2391736,6.4801834,6.2391736,74.7385056,150.463148,74.6389406,4.67359616,51.928399,7.32140278,8.65349826,163845.018,75.048381,1740.45184,73.4912095,6864.35313
17436.7347,114.766082,6.25,395.297483,5.6838865,6.4734712,5.6838865,74.7482789,150.483034,74.6488054,4.67167854,59.250722,7.29129624,8.61791397,164521.552,75.1234852,1740.90916,73.4257008,6892.69678
17436.7347,114.766082,7.5,396.919853,5.3125046,6.4670053,5.3125046,74.7547982,150.496361,74.6554164,4.66974793,66.561136,7.26149395,8.58268929,165196.773,75.1987415,1741.2918,73.3599774,6920.98547
17436.7347,121.345029,2.5,389.606316,9.2756698,6.9337693,9.2756698,74.6896426,150.350728,74.5831737,4.64821087,36.539506,7.39780324,8.74379943,162152.917,74.7523318,1738.41289,73.705075,6793.46185
17436.7347,121.345029,3.75,391.245746,7.4226673,6.9251358,7.4226673,74.722182,150.416507,74.6158038,4.64648683,43.895771,7.36680448,8.70716058,162835.24,74.8220396,1739.38221,73.6445231,6822.04805
17436.7347,121.345029,5,392.879986,6.493639,6.917809,6.493639,74.7384681,150.449523,74.6321821,4.644687,51.239856,7.33616132,8.67094205,163515.403,74.8929119,1739.97695,73.5828756,6850.54375
17436.7347,121.345029,6.25,394.510619,5.9346274,6.910989,5.9346274,74.7482464,150.469422,74.6420531,4.64285745,58.572345,7.30583885,8.63510254,164194.064,74.9642366,1740.42204,73.5207578,6878.97655
17436.7347,121.345029,7.5,396.138271,5.5607542,6.9044343,5.5607542,74.7547688,150.482757,74.6486682,4.64101615,65.893515,7.27582078,8.59962282,164871.484,75.0356764,1740.79223,73.4584654,6907.35735
17436.7347,127.923977,2.5,388.867076,9.5448197,7.3719223,9.5448197,74.6895865,150.337058,74.5763923,4.62117944,35.914336,7.41186652,8.76042146,161845.248,74.6221487,1737.99972,73.7792445,6780.57194
17436.7347,127.923977,3.75,390.510753,7.6807776,7.3630744,7.6807776,74.7221422,150.402871,74.6090397,4.61953287,43.278401,7.38066974,8.72354857,162529.339,74.6884749,1738.95853,73.7217007,6809.2322
17436.7347,127.923977,5,392.149408,6.7462254,7.3556342,6.7462254,74.738436,150.435905,74.6254266,4.61781209,50.630859,7.34982862,8.68709605,163211.339,74.755959,1739.54252,73.6630759,6837.8049
17436.7347,127.923977,6.25,393.784651,6.1838802,7.3487081,6.1838802,74.7482186,150.455814,74.6353027,4.61606393,57.972286,7.31930757,8.65102184,163891.92,74.8238272,1739.97653,73.6040471,6866.3181
17436.7347,127.923977,7.5,395.417008,5.8077675,7.3420532,5.8077675,74.7547436,150.469156,74.6419214,4.61430341,65.302894,7.28909219,8.6153089,164571.299,74.8918441,1740.33566,73.5448212,6894.78097
17436.7347,134.502924,2.5,388.182884,9.810698,7.8102198,9.810698,74.6895391,150.323401,74.5696178,4.59598368,35.35784,7.4249303,8.77586213,161560.489,74.5068395,1737.61801,73.8444466,6768.64187
17436.7347,134.502924,3.75,389.830343,7.9367259,7.8011719,7.9367259,74.7221085,150.389244,74.6022798,4.59440698,42.728747,7.39355194,8.73877462,162246.155,74.5701344,1738.56746,73.7895924,6797.3681
17436.7347,134.502924,5,391.473014,6.9971951,7.7936022,6.9971951,74.7384086,150.422292,74.6186738,4.59275994,50.088605,7.36252773,8.70210571,162929.827,74.6344904,1739.1416,73.7337482,6826.01084
17436.7347,134.502924,6.25,393.1124,6.4318584,7.786591,6.4318584,74.7481947,150.44221,74.6285542,4.5910861,57.437922,7.33182407,8.66581565,163612.133,74.6992281,1739.56565,73.6775089,6854.5963
17436.7347,134.502924,7.5,394.749029,6.053735,7.7798485,6.053735,74.7547217,150.455558,74.6351758,4.58940059,64.776905,7.30142641,8.62988728,164293.291,74.7640972,1739.91469,73.6210931,6883.13369
17436.7347,141.081871,2.5,387.547574,10.0737675,8.2486351,10.0737675,74.6894981,150.309754,74.5628482,4.57244035,34.859499,7.43710195,8.79024835,161296.077,74.4040315,1737.26245,73.9021725,6757.56423
17436.7347,141.081871,3.75,389.198446,8.1908187,8.2394028,8.1908187,74.7220798,150.375624,74.5955233,4.57092769,42.23646,7.40555599,8.75296276,161983.161,74.4645673,1738.20343,73.8497601,6786.34989
17436.7347,141.081871,5,390.844726,7.2467853,8.2317101,7.2467853,74.7383852,150.408684,74.6119234,4.56934773,49.602871,7.37436307,8.71609443,162668.336,74.5260959,1738.76873,73.7964232,6815.05557
17436.7347,141.081871,6.25,392.487828,6.6787337,8.2246009,6.6787337,74.7481741,150.428609,74.6218075,4.56774134,56.95918,7.34349126,8.67960564,163352.189,74.5880104,1739.18385,73.7426928,6843.70585
17436.7347,141.081871,7.5,394.128288,6.2987969,8.2177866,6.2987969,74.7547028,150.441963,74.6284315,4.56612378,64.305592,7.3129259,8.64347905,164034.941,74.6500472,1739.52387,73.6887993,6872.31005
17436.7347,147.660819,2.5,386.95575,10.3343922,8.6871514,10.3343922,74.6894645,150.296121,74.556085,4.55038549,34.410755,7.44847653,8.80369249,161049.762,74.3119953,1736.92941,73.9534594,6747.24475
17436.7347,147.660819,3.75,388.609733,8.4432894,8.6777293,8.4432894,74.7220556,150.36201,74.5887702,4.54893233,41.793103,7.4167748,8.76622277,161738.142,74.3699867,1737.86258,73.9032929,6776.08468
17436.7347,147.660819,5,390.259304,7.4951735,8.6699289,7.4951735,74.7383653,150.395081,74.6051753,4.54741464,49.165358,7.3854252,8.72916927,162424.686,74.4289106,1738.41976,73.8522599,6804.84775
17436.7347,147.660819,6.25,391.905829,6.9246611,8.6627333,6.9246611,74.7481566,150.415012,74.6150624,4.54587178,56.527937,7.35439665,8.69249521,163109.964,74.4881905,1738.82662,73.8008642,6833.55773
17436.7347,147.660819,7.5,393.549807,6.5430757,8.6558464,6.5430757,74.7546866,150.428369,74.6216884,4.54431788,63.881019,7.32367516,8.65618409,163794.181,74.5475958,1739.15831,73.7493075,6862.22327
17436.7347,154.239766,2.5,386.402926,10.5928891,9.1257531,10.5928891,74.6894372,150.282498,74.5493272,4.5296801,34.004674,7.45913308,8.81628795,160819.677,74.2291778,1736.61545,73.9992718,6737.60524
17436.7347,154.239766,3.75,388.059804,8.6943592,9.1161543,8.6943592,74.7220353,150.348402,74.5820199,4.52828369,41.391861,7.42728527,8.77864558,161509.263,74.2847649,1737.54126,73.9512223,6766.49574
17436.7347,154.239766,5,389.712355,7.7425152,9.1082435,7.7425152,74.7383485,150.381482,74.5984293,4.52682297,48.769342,7.39579038,8.74142034,162197.048,74.341319,1738.0911,73.9022813,6795.31078
17436.7347,154.239766,6.25,391.361981,7.1697577,9.1009649,7.1697577,74.7481416,150.401418,74.6083189,4.52533822,56.137534,7.36461651,8.70457453,162883.616,74.3982025,1738.49046,73.853005,6824.07482
17436.7347,154.239766,7.5,393.009144,6.7866663,9.0940064,6.7866663,74.7546726,150.414778,74.6149466,4.52384254,63.496595,7.33375031,8.66809236,163569.159,74.4552154,1738.81463,73.8035682,6852.79591
17436.7347,160.818713,2.5,385.885281,10.8495287,9.5644289,10.8495287,74.6894138,150.268881,74.5425727,4.5102035,33.635562,7.4691391,8.82811453,160604.235,74.1542549,1736.31762,74.0404401,6728.57921
17436.7347,160.818713,3.75,387.544658,8.9441978,9.5546559,8.9441978,74.7220199,150.334804,74.5752741,4.50885528,41.027029,7.4371099,8.79025775,161295.905,74.207793,1737.23722,73.9941936,6757.55701
17436.7347,160.818713,5,389.200067,7.9889294,9.5466222,7.9889294,74.7383344,150.367886,74.5916851,4.50745126,48.409271,7.40552512,8.75292627,161983.837,74.2620164,1737.77984,73.9473037,6786.37818
17436.7347,160.818713,6.25,390.852531,7.4141253,9.5392811,7.4141253,74.748129,150.387827,74.6015768,4.50602037,55.782522,7.37421576,8.71592031,162671.586,74.316692,1738.17233,73.8999761,6815.19171
